Título,Precio,Categoría,Fecha de lanzamiento,Descripción
No Place for Bravery,"19,99 €*","• Acción, Aventura, Rol (RPG)",22-09-2022,"Thorn, un viejo guerrero, deambula por un mundo devastado por la guerra en busca de su hija perdida. Sobrevive a las batallas violentas en este juego de rol de acción en 2D."
BIRFIA,"2,99 €*","• Acción, Arcade, Fiesta",22-09-2022,BIRFIA es un juego de lucha para jugar con amigos en el que tomaréis el papel de pájaros bebedores de un cómic sin terminar.
SpiderHeck,"14,99 €*","• Acción, Arcade, Plataformas",22-09-2022,"¡Arañas con espadas láser! Corta, clava y dispara con estilo y haciendo parkour."
Blind Fate: Edo no Yami,"24,99 €*","• Acción, Aventura, Lucha, Otros",22-09-2022,¡Conviértete en cibersamurái en un mundo de neón con tradición japonesa!
Arcade Archives The Return of ISHTAR,"6,99 €*","• Acción, Arcade, Rol (RPG)",22-09-2022,"The sequel to ""THE TOWER OF DRUAGA"" is finally here!"
Counter Crossline: Crime War,"16,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Disparos (Shooter)",22-09-2022,A single-player TOP DOWN game that fights against terrorists around the world! The suspenseful stages in various places! Weapons that excite military fans!
"Real Truck Simulator USA Car Games - Driving Games, Parking Sim, Car Speed Racing 2022","9,99 €*","• Acción, Carreras, Disparos (Shooter), Simulación",22-09-2022,Become an American truck driver and show your driver skills. Choose cargo and drive it. Transport cargo to city warehouses. Feel what is American road.
Moncage,"14,99 €10,49 €*","• Estrategia, Puzle, Simulación, Tablero",22-09-2022,This is an optical illusion puzzle game where you explore a fascinating world trapped inside a mysterious cube.
SLICE,"4,99 €*","• Arcade, Puzle",22-09-2022,SLICE es un juego en 2D en el que cortas objetos para resolver acertijos.
Alter World,"4,99 €*","• Aventura, Plataformas, Puzle",22-09-2022,Alter World es un juego de plataformas en 2D que le permite al jugador viajar a través de diferentes universos y usar diferentes reinos para pasar a diferentes niveles en cualquier momento.
Drift King,"9,99 €*","• Carreras, Deportes, Simulación",22-09-2022,"¡Elige tu coche favorito, tunéalo, desafía a otros jugadores en competiciones de Drift Online y conviértete en el DRIFT KING!"
I Love Finding MORE Pups - Collector's Edition,"9,99 €0,99 €*","• Aventura, Puzle",22-09-2022,Who doesn’t love finding pups?
The DioField Chronicle,"59,99 €23,99 €*","• Estrategia, Rol (RPG), Simulación",22-09-2022,Esta es la historia de una banda de mercenarios que se convirtieron en leyenda.
Wylde Flowers,"20,99 €*","• Aventura, Simulación",21-09-2022,Únete a Tara en Wylde Flowers y acompáñala en su travesía para convertirse en bruja.
Learn & Play: Dino Coloring,"4,99 €*","• Educativo, Fiesta, Otros, Puzle",21-09-2022,Relaxing coloring book game. Enjoy filling a variety of pictures depicting the world of dinosaurs.
Piratespoly Gold: Caribbean Treasure,"4,19 €*","• Aventura, Fiesta, Tablero",21-09-2022,Compite de forma local con hasta 5 amigos más y conquista los mares. ¡El oro es básico para cualquier pirata!
Amnesia: Later x Crowd,"49,99 €*","• Aventura, Estilo de vida, Simulación",20-09-2022,¡Observa mundos románticos con otros ojos en la compilación de fandisk de Amnesia!
Jack Move,"19,99 €*","• Aventura, Rol (RPG)",20-09-2022,Cyberpunk JRPG con batallas por turnos y bellos pixel art modernos.
Amnesia: Memories,"49,99 €*","• Aventura, Estilo de vida, Simulación",20-09-2022,¡Recupera tus recuerdos y encuentra a tu verdadero amor antes de que sea tarde!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Midnight Fight Express,"19,99 €*","• Acción, Aventura, Lucha",20-09-2022,Un héroe inesperado surge en la noche más oscura de la ciudad.
Return to Monkey Island,"24,99 €*","• Aventura, Puzle",19-09-2022,"Return to Monkey Island es el inesperado y emocionante regreso del creador de la serie, Ron Gilbert, en el que continúa la historia de las legendarias aventuras gráficas."
Accident,"12,99 €*","• Educativo, Otros, Simulación",16-09-2022,"Become a journalist who researches old car accident cases. Help victims and perform first aid, obtain evidence and reconstruct the events to discover what really happened."
Unichrome: A 1-Bit Unicorn Adventure,"14,99 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",16-09-2022,Follow the platforming quest of a unicorn in search of color in this 1-bit adventure by gallery artist and oil painter Super 8bit Rafa.
Plunder Panic,"9,99 €*","• Acción, Arcade, Fiesta",16-09-2022,¡Un juego de acción–arcade pirata para hasta 12 jugadores!
Kitten's Head Football,"7,99 €*","• Acción, Deportes, Fiesta, Football Fútbol",16-09-2022,"No way, the game with kittens and football? Don’t look on these cute paws, they can show you what they got! This is a good chance to show them who is the best kitten in the house!"
The Dark Prophecy,"9,99 €3,99 €*",• Aventura,16-09-2022,"¡Emprende un viaje a través de un mundo lleno de extravagancias, encantos y peligros!"
Devoured by Darkness,"5,99 €*",• Plataformas,16-09-2022,A nerve-wracking walk into the wilds of the unknown.
Blobufo,"0,99 €*","• Arcade, Plataformas",16-09-2022,
Magicians' Chase : Missing Curry Recipe,"7,49 €*","• Acción, Arcade, Disparos (Shooter)",16-09-2022,High-Speed 2D scrolling action game featuring cute Pixel-Art girls!
Kayko & Kokosh Coloring Book,"9,99 €*","• Aventura, Estilo de vida, Otros, Uso práctico",16-09-2022,"Entra en el colorido mundo de la fantasía eslava basada en las obras de Janusz Christa, uno de los mejores dibujantes de cómics de Polonia."
Venice Taxi Boats,"12,99 €5,19 €*","• Acción, Carreras, Deportes, Simulación",16-09-2022,In Venice Taxi Boats you will be tasked with successfully navigating the maze that is this famous city’s canal system!
Animal Drifters,"4,99 €*","• Arcade, Carreras",16-09-2022,"Check out Animal Drifters right now if you like racing games and test your skills in a wonderful, fast paced racing experience."
Space Raiders in Space,"12,99 €*","• Arcade, Disparos (Shooter), Estrategia, Rol (RPG)",16-09-2022,Una mente colmena alienígena se propone destruir a la humanidad. Protege a tu tripulación de insectos gigantes. Descubre la verdad sobre la invasión alienígena.
Bear and Breakfast,"19,50 €*",• Aventura,15-09-2022,Bear and Breakfast es una aventura relajada de gestión en la cual construyes un hostal... pero siendo un oso.
Dungeons 3 - Nintendo Switch™ Edition,"39,99 €*","• Acción, Estrategia, Rol (RPG), Simulación",15-09-2022,¡SWITCH AL LADO OSCURO Y LLEVA A LA HORDA A LA VICTORIA! Diseñado para aprovechar al máximo Nintendo Switch™.
Wayward Strand,"19,99 €*",• Aventura,15-09-2022,"Wayward Strand es un historia con mucho corazón, narrada de una manera muy curiosa."
Foretales,"19,99 €*","• Aventura, Tablero",15-09-2022,Decide el destino del mundo en este ingenioso juego narrativo de cartas.
Paddles,"4,99 €*","• Arcade, Fiesta",15-09-2022,"Dash, deflect, and survive in Paddles!"
Absolute Tactics: Hijas de la Merced,"24,50 €*","• Acción, Aventura, Estrategia, Rol (RPG)",15-09-2022,"Evoca las habilidades de tus héroes según sus clases y patrones de ataque, y personaliza tu estilo de juego para derrotar a diversos enemigos y monstruos gigantescos."
Last Beat Enhanced,"9,99 €*","• Acción, Arcade, Lucha",15-09-2022,¡Increíble modo cooperativo! 9 niveles diferentes. Niveles de bonificación y áreas secretas.
Innocence Island,"19,99 €*","• Aventura, Rol (RPG)",15-09-2022,Cuenta la leyenda que los tres rayos de luz en el cielo son emitidos por un prisma que otorga la felicidad al que lo obtenga. Nunca creíste en eso pero es tu último recurso…
Queen's Garden - Sakura Season,"17,99 €*","• Aventura, Estrategia, Puzle",15-09-2022,¡Diseña el jardín más hermoso de Japón!
Loot Box Simulator - RPG Anime Girls,"2,99 €2,09 €*","• Arcade, Puzle, Simulación",15-09-2022,"Gana oro y gástalo en increíbles cajas de botín llenas de increíbles imágenes de chicas anime. Es simple, pero adictivo."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Ankora: Lost Days,"14,99 €*",• Aventura,15-09-2022,Descubre el planeta Ankora en una aventura de supervivencia de lo más adorable con elementos de exploración y crafteo.
Japanese Escape Games The Mansion of Tricks,"8,99 €*",• Puzle,15-09-2022,Investiga varias zonas y resuelve acertijos en la Mansión de los Trucos. ¿Puedes escapar de la Mansión?
Silent Sector,"12,99 €*","• Acción, Arcade, Rol (RPG)",15-09-2022,"Action open-world sci-fi with a role-play storyline, frenetic battles, crude humor, loose morals and cows!"
SAOMI,"3,99 €*","• Acción, Aventura, Plataformas, Puzle",15-09-2022,¡Ven a ayudar a Saomi en esta gran y sorprendente aventura!
Cthulhu pub,"9,99 €*","• Arcade, Estrategia, Rol (RPG), Simulación",15-09-2022,"In Cthulhu pub, you can build your own pub or restaurant. Create cute characters, and creepy monsters and establish a small pub or make a large cafe with a big amount of options."
Gold Crusader,"4,99 €*","• Acción, Aventura, Lucha",15-09-2022,"You gold was stolen, time for a crusade to claim it back!"
Dead Rain: New Zombie Virus,"11,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",15-09-2022,Find your daughter and survive the zombie city! The suspenseful stages in various places. Winner of indie game awards! It keeps Dead Raining.
Gunslingers & Zombies,"8,99 €*","• Acción, Arcade, Aventura, Estrategia",15-09-2022,The Wild West was known for its gunslinger duels. Everyone feared the relentless cowboys. Until a new threat appeared... Zombies! Now the Wild West is really crazy!
Animals Transport Simulator - Car Driving & Parking Games Real Zoo Park,"4,99 €*","• Acción, Carreras, Otros, Simulación",15-09-2022,"Become an animal transporter driver.Hurry to get as many orders as possible. Get behind the wheel, but also be careful with the animals. Fun but challenging game."
Puzzle by Nikoli S Sudoku,"4,99 €*","• Puzle, Tablero",15-09-2022,"A huge hit all over the world! The famous number puzzle ""SUDOKU"" has universal appeal!"
Game of Dragons,"9,99 €2,99 €*","• Estrategia, Rol (RPG)",15-09-2022,Baraja de cartas que construye un juego de rol en 3D completo. Somete a los monstruos y recolecta materiales para fabricar engranajes.
fault - StP - LIGHTKRAVTE,"14,99 €*",• Aventura,15-09-2022,"fault - StP - LIGHTKRAVTE presents its story through the eyes of Khaji Oberg, an ordinary and unremarkable teenaged boy."
Arcade Archives ROMPERS,"6,99 €*","• Acción, Arcade, Puzle",15-09-2022,This puzzle game with comic elements is what you've been wanting for!
Commandos 2 & 3 - HD Remaster Double Pack,"39,99 €*","• Acción, Estrategia",15-09-2022,"¡Dos clásicos de culto en un solo paquete! ¡Esperando sus órdenes, señor!"
Reknum DX,"4,99 €*","• Acción, Arcade, Aventura, Rol (RPG)",14-09-2022,UNA NUEVA AVENTURA RETRO DE LA VIEJA ESCUELA
Family Man,"15,99 €*","• Acción en primera persona (FPS), Aventura, Rol (RPG)",14-09-2022,"Nos debes dinero, Joe, y lo vamos a conseguir. No nos importa de dónde lo saques, pero será mejor que no intentes huir de la ciudad."
Maggie the Magnet,"4,99 €*","• Plataformas, Puzle",14-09-2022,¡Utiliza los poderes de la gravedad y la atracción magnética para lanzarte a través del laboratorio y resolver puzles!
Little Orpheus,"12,99 €*","• Acción, Aventura, Plataformas",13-09-2022,"Explora con nuestro valiente y desventurado héroe, el camarada Ivan Ivanovich, civilizaciones perdidas, reinos submarinos, selvas prehistóricas y lugares que trascienden los límites de la imaginación."
XIII,"39,99 €3,99 €*","• Acción, Acción en primera persona (FPS), Aventura, Disparos (Shooter)",13-09-2022,¿QUIÉN ERES REALMENTE?
Svoboda 1945: Liberation,"16,99 €*","• Aventura, Educativo, Otros",13-09-2022,Discover the secret history of your own family in a captivating story about reconciliation set in the chaotic aftermath of World War 2.
Sacred Valley,"4,99 €*","• Acción, Aventura, Otros, Puzle",13-09-2022,Go on a mission to find the Sacred Valley that's been a urban legend for as long as you remember.
Radiant Silvergun,"16,99 €*","• Acción, Arcade, Disparos (Shooter), Puzle",13-09-2022,¡El legendario juego de disparos llega a Nintendo Switch!
Easy Come Easy Golf,"19,49 €*",• Deportes,13-09-2022,"¡Preparados, listos... golf! ¡Crea un equipo original, y prepárate para empezar a golpear con un personaje por hoyo en este nueva e innovadora experiencia de Clap Han"
Voice of Cards: The Beasts of Burden,"29,99 €11,99 €*","• Comunicación, Estrategia, Rol (RPG), Tablero",13-09-2022,Encuentra el tesoro que ofrecen las cartas
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
VARIOUS DAYLIFE,"28,99 €11,59 €*",• Rol (RPG),13-09-2022,"Como colono de un nuevo continente, explora cada rincón del territorio."
Dead Invaders: Modern War 3D,"6,99 €*","• Acción, Acción en primera persona (FPS), Aventura, Disparos (Shooter)",12-09-2022,Become the last line of defence and save humankind from an alien invasion!
Soulsland,"9,99 €*","• Acción, Aventura, Lucha, Rol (RPG)",10-09-2022,Destroy Lord Zaiden's army and save captured souls in this medieval RPG which is set in a fictional place called Soulsland
Catmaze,"9,99 €*","• Aventura, Plataformas",09-09-2022,Metroidvania nostálgico con elementos innovadores de juegos de rol
"Haiku, the Robot","18,99 €*","• Acción, Aventura, Plataformas",09-09-2022,Adéntrate en las profundidades de un misterioso mundo mecánico en este adorable juego de aventura y exploración.
Arise + What Lies in the Multiverse Bundle,"34,99 €*","• Arcade, Aventura, Plataformas, Puzle",09-09-2022,Lote de viajero en el tiempo
To Leave,"19,99 €*","• Aventura, Música, Plataformas, Puzle",09-09-2022,"To Leave es un juego de aventuras único, ambientado en un mundo fascinante. Solo hay un objetivo. Ayuda a un niño sufriente conocido como Harm, a superar su pasado."
