Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Pokémon Mundo misterioso: equipo de rescate DX,"59,99 €*",• Rol (RPG),06-03-2020,"¡Prepárate para explorar un precioso mundo reimaginado en Pokémon Mundo misterioso: equipo de rescate DX, en Nintendo Switch!"
Unlock The King,"0,99 €*","• Puzle, Tablero",05-03-2020,"Un juego de puzles inspirado en el ajedrez, obra de los creadores de Zen Chess."
Lost Horizon,"14,99 €*","• Aventura, Puzle",05-03-2020,¡Un gran homenaje a las películas de aventuras clásicas!
Kairobotica,"13,00 €*","• Estrategia, Rol (RPG), Simulación",05-03-2020,¡Derrota a los malos y conduce al Kairobot Corps a la gloria en esta aventura espacial!
Darts,"8,99 €1,79 €*","• Arcade, Deportes",05-03-2020,Coge los dardos y prueba suerte con este juego increíblemente realista sobre jugar a los dardos. ¡Disfruta donde y cuando quieras!
Arcade Archives P.O.W. -PRISONERS OF WAR-,"6,99 €*","• Acción, Arcade",05-03-2020,Escape the hellish POW camp and win your freedom!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
ibb & obb,"14,99 €*","• Plataformas, Puzle",05-03-2020,Venced a la gravedad juntos.
"Dude, Stop","12,99 €*",• Puzle,05-03-2020,"""Dude, Stop!"" es un juego de puzles en el que el objetivo es lograr que todo el mundo te odie."
Bleed Complete Bundle,"27,99 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",05-03-2020,Este paquete incluye Bleed y Bleed 2. Una dosis doble del exitazo indie de acción y plataformas para que esquives balas sin parar y con mucho estilo.
Wunderling,"14,99 €*","• Acción, Aventura, Plataformas, Puzle",05-03-2020,¡Persigue al héroe a lo largo de unos magníficos niveles de desplazamiento y enséñale QUIÉN manda!
Murder by Numbers,"12,49 €*","• Aventura, Puzle",05-03-2020,¡Investiga para descubrir el misterio de Murder by Numbers!
Baron: Fur Is Gonna Fly,"9,75 €*","• Acción, Fiesta",04-03-2020,¡Disfruta de combates aéreos épicos protagonizados por animales en este juego con multijugador local de lo más alocado!
Syrup and The Ultimate Sweet,"4,99 €*",• Aventura,04-03-2020,Ayuda a Syrup a descubrir el misterio de la golem de caramelo
Amoeba Battle - Microscopic RTS Action,"14,99 €*","• Acción, Estrategia",03-03-2020,¡Controla diferentes tipos de ameba en una batalla por el mundo microscópico!
The Story Goes On,"5,00 €*","• Acción, Arcade, Aventura",02-03-2020,Una aventura al estilo hack'n'slash en la que explorarás distintas mazmorras.
AvoCuddle,"12,99 €*","• Acción, Arcade, Aventura",02-03-2020,"¡""AvoCuddle"" cuenta una historia de amor verdadero! Una aventura de acción emocional a través de la galaxia buscando y buscando liberar a tu alma gemela."
Flight Sim 2019,"14,99 €*",• Simulación,29-02-2020,¡Vuela por todo el mundo y juega al mejor simulador de vuelo mundial!
Metro: Last Light Redux,"19,99 €*","• Acción, Acción en primera persona (FPS)",28-02-2020,
Metro 2033 Redux,"19,99 €*","• Acción, Acción en primera persona (FPS)",28-02-2020,"En 2013, un evento apocalíptico arrasó el mundo, acabando con la mayoría de la humanidad y convirtiendo la superficie de la Tierra en un páramo tóxico."
Rune Factory 4 Special,"29,99 €*","• Acción, Rol (RPG), Simulación",28-02-2020,¡Disfruta del mundo lleno de vida de Rune Factory y vive una aventura de granjas repleta de leyendas y fantasía como nunca antes!
Grizzland,"4,99 €*","• Acción, Arcade, Aventura, Plataformas",28-02-2020,¡Usa tus saltos y tu espada para explorar un mundo fracturado!
Bloodroots,"15,99 €*","• Acción, Arcade, Aventura, Plataformas",28-02-2020,"En Bloodroots, el mundo es tu arma: improvisa en una misión de venganza sangrienta en un Extraño Oeste en expansión."
Spartan Fist,"12,49 €*","• Arcade, Rol (RPG)",28-02-2020,"Lucha por conseguir la fama, la fortuna y la gloria en este juego de lucha estilo roguelite en primera persona, y recupera el legendario Spartan Fist."
Ganbare! Super Strikers,"9,99 €*","• Arcade, Aventura, Deportes, Football Fútbol, Rol (RPG)",28-02-2020,¡Crea tu propia estrategia para llegar a la meta!
Bucket Knight,"4,99 €*","• Acción, Arcade, Aventura, Plataformas",28-02-2020,Bucket Knight es un clásico juego de plataformas de correr y disparar.
STAB STAB STAB!,"9,99 €*","• Arcade, Fiesta, Lucha",28-02-2020,¡Peleas despiadadas basadas en la física!
Ski Sniper,"4,99 €*","• Acción en primera persona (FPS), Deportes",28-02-2020,¡Conviértete en el mejor Ski Sniper del mundo!
Skull Rogue,"2,99 €*","• Acción, Arcade, Aventura, Rol (RPG)",28-02-2020,"Lucha, equípate, sube de nivel y repite todo otra vez… ¡para conseguir poder infinito!"
BE-A Walker,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",28-02-2020,¡Controla a un robot gigante en un planeta alienígena!
UnderHero,"14,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",27-02-2020,Un súbdito entre un millón
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Served!,"5,99 €*","• Arcade, Carreras, Fiesta",27-02-2020,Carrera + cocina = Served! Un juego de carreras multijugador en vista aérea que tiene lugar en un sabroso universo.
Heaven Dust,"6,59 €*","• Acción, Aventura, Disparos (Shooter), Puzle",27-02-2020,A love letter to classic 90s survival horror games and all gamers who really love video games.
Dual Brain Vol.3: Shapes,"13,99 €*","• Arcade, Puzle",27-02-2020,A new brain training game has been released! Make full use of “DUAL TASK” to compete with players around the world for scores!
MADORIS R,"4,99 €*",• Puzle,27-02-2020,¡Alinea los bloques para que cambien de color y hacerlos desaparecer en este juego de puzles!
Akuarium,"2,99 €*","• Acción, Arcade, Aventura",27-02-2020,Una aventura bajo el agua.
MX Nitro: Unleashed,"9,99 €*",• Carreras,27-02-2020,¡MX Nitro: Unleashed te invita a disfrutar de las carreras de motocross como nunca!
Arcade Archives SALAMANDER,"6,99 €*","• Arcade, Disparos (Shooter)",27-02-2020,Can you hear to the pulsation of space?
Kingdom Rush Frontiers,"9,99 €*","• Acción, Estrategia",27-02-2020,¡Te damos la bienvenida a Kingdom Rush: Frontiers!
Hero must die. Again,"39,99 €*",• Rol (RPG),27-02-2020,Guía al héroe para que alcance el mejor funeral posible.
Wanderlust Travel Stories,"14,99 €*","• Aventura, Rol (RPG)",27-02-2020,Haz tuyo este viaje.
MouseCraft,"9,99 €1,99 €*","• Acción, Arcade, Estrategia, Puzle",27-02-2020,Apila bloques para crear un camino seguro para los ratones en este juego de puzles.
Boulder Dash® 30th Anniversary™,"14,99 €*","• Acción, Arcade, Aventura, Puzle",27-02-2020,¡Una nueva versión del clásico juego de puzles!
Voxelgram,"6,59 €*","• Estrategia, Puzle",27-02-2020,Voxelgram es un juego de nonogramas 3D en el cual resolver rompecabezas es como esculpir en tres dimensiones. Revela modelos de vóxeles mientras completas los desafíos.
BATTLESLOTHS,"9,09 €*","• Acción, Disparos (Shooter), Fiesta",27-02-2020,Lucha contra tus amigos usando un arsenal de DOLOR para recolectar la mayor cantidad de pizza.
Soul Axiom Rebooted,"12,99 €*","• Aventura, Puzle",27-02-2020,"Descubre Elysia. Antes, ahora y siempre."
Vasilis,"4,99 €*","• Aventura, Puzle",26-02-2020,Vasilis es un juego de aventuras hecho con dibujos a mano.
Edgar - Bokbok in Boulzac,"7,99 €*","• Aventura, Puzle",26-02-2020,"Un aventura estrambótica, surrealista ¡y muy alocada!"
"Puzzles for Toddlers & Kids: Animals, Cars and more","9,99 €*",• Puzle,26-02-2020,La mejor colección de rompecabezas para niños.
Mega Man Zero/ZX Legacy Collection,"29,99 €*","• Acción, Rol (RPG)",25-02-2020,¡Seis títulos de Mega Man Zero y ZX en una única colección!
SAMURAI SHODOWN,"29,99 €*",• Lucha,25-02-2020,¡Guerreros sin paragón en un baile letal! Demuestra tu valía y mide tu habilidad con la espada contra luchadores de todo el mundo.
Hayfever,"14,99 €2,24 €*","• Aventura, Plataformas, Puzle",25-02-2020,"¡Ayuda a Thomas, el cartero alérgico, a recuperar todas las cartas perdidas en este juego de plataformas en 2D exigente y único!"
Portal Dogs,"4,99 €*","• Acción, Arcade, Plataformas, Puzle",25-02-2020,Encuentra a tus leales súbditos y guíalos hasta el portal.
The Unholy Society,"9,99 €*","• Acción, Aventura, Puzle",25-02-2020,Un aventura alocada en 2D que mezcla elementos de acción y un sistema de exorcismos muy interesante.
Farmer Sim 2020,"14,99 €1,99 €*",• Simulación,25-02-2020,"¡Con Farmer Sim 2020, podrás ser un auténtico granjero!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
MathLand,"5,99 €*","• Aventura, Educativo, Plataformas, Puzle",24-02-2020,¡Cada isla es toda una aventura!
Tower of Babel - no mercy,"9,99 €*","• Acción, Arcade, Fiesta",21-02-2020,Build and break towers in a crazy multiplayer game!
Brief Battles,"13,49 €*","• Arcade, Fiesta",21-02-2020,¡Larga vida a tu culo en Brief Battles! Utiliza tus calzoncillos para luchar contra tus amigos en este vertiginoso juego en ropa interior.
Ciel Fledge: A Daughter Raising Simulator,"9,99 €*","• Aventura, Rol (RPG), Simulación",21-02-2020,EL FUTURO ESTÁ EN TUS MANOS
Psikyo Shooting Stars Bravo,"39,99 €*","• Arcade, Disparos (Shooter)",21-02-2020,"Experimenta la veloz acción de seis de los mejores clásicos shoot-'em-up de Psikyo's, ¡ahora en una única colección!"
UNDER NIGHT IN-BIRTH Exe:Late[cl-r],"39,99 €*","• Acción, Arcade, Lucha",21-02-2020,"¡La nueva entrega de la aclamada saga Under Night In-Birth, por primera vez en Nintendo Switch™!"
Last Encounter,"13,49 €*","• Acción, Aventura, Fiesta, Rol (RPG)",21-02-2020,
King Lucas,"4,99 €*","• Arcade, Plataformas",21-02-2020,
Fishing Adventure,"8,99 €*","• Deportes, Simulación",21-02-2020,"¡Pesca en Estados Unidos, Hawái y otros lugares únicos!"
Otherworldly,"6,99 €*",• Aventura,21-02-2020,"Un juego de horror con una atmósfera espeluznante, en el que el objetivo es encontrar oro dentro de un laberinto."
Knightin'+,"5,99 €*","• Acción, Arcade, Aventura, Rol (RPG)",21-02-2020,¡Es hora de hacer cosas de caballeros!
Ego Protocol: Remastered,"4,99 €*","• Acción, Arcade, Plataformas, Puzle",21-02-2020,"Dale al coco, actúa con rapidez, resuelve puzles… ¡y no caigas en las trampas!"
Blood Breed,"5,99 €*","• Acción, Aventura",21-02-2020,Una noche aterradora. Corre y escóndete.
Dark Tower,"5,00 €*","• Aventura, Puzle, Rol (RPG)",21-02-2020,Dark Tower es una juego brutal con muerte permanente en el que debes llegar a la cima de una peligrosa torre.
UBERMOSH:OMEGA,"4,99 €2,49 €*","• Acción, Arcade, Disparos (Shooter)",21-02-2020,¡Sobrevive a una auténtica lluvia de balas en un abismo despiadado!
Arcade Archives VS. MAH-JONG,"6,99 €*","• Arcade, Estrategia, Tablero",21-02-2020,"Un juego de mahjong clásico: ¡sencillo, pero muy entretenido!"
Devil May Cry 3 Special Edition,"19,99 €*","• Acción, Aventura",20-02-2020,Despierta el demonio que llevas dentro
Blood will be Spilled,"5,99 €*","• Aventura, Estrategia, Plataformas",20-02-2020,"A story focused spaghetti western platformer with tactical turn-based combat, taking place in a completely hand drawn harsh world inhabited by insects."
Double Dragon & Kunio-kun: Retro Brawler Bundle,"35,99 €*","• Arcade, Deportes, Lucha",20-02-2020,More than you can handle: 18 titles!
Lines XL,"1,99 €*",• Puzle,20-02-2020,Beautiful & relaxing Numberlink puzzles.
SEGA AGES Puyo Puyo 2,"6,99 €*",• Puzle,20-02-2020,"¡La secuela del Puyo Puyo original, regresa en SEGA AGES para la consola Nintendo Switch™!"
SEGA AGES Sonic The Hedgehog 2,"6,99 €*","• Acción, Plataformas",20-02-2020,¡La secuela de Sonic the Hedgehog original vuelve con SEGA AGES para Nintendo Switch!
Uncharted Tides: Port Royal,"14,99 €*","• Aventura, Puzle",20-02-2020,¡Todos a cubierta! ¿Sí?
Sudoku Relax 4 Winter Snow,"5,09 €*","• Puzle, Tablero",20-02-2020,Deja que tu cerebro se tome un respiro y se relaje con una buena dosis de Sudoku.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Fred3ric,"9,99 €*","• Arcade, Música",20-02-2020,Frederic 3 es la siguiente entrega de la serie de juegos musicales populares y que gustan en todo el mundo.
Vitamin Connection,"18,02 €*","• Acción, Aventura, Disparos (Shooter)",20-02-2020,"Métete en la piel de Vita-Boy y Mina-Girl, y disfruta de un viaje microscópico al volante de la nave cápsula."
Oddmar,"8,99 €*","• Acción, Aventura, Plataformas",20-02-2020,"¡Un juego de acción, aventura y plataformas inspirado en la mitología nórdica!"
Corridor Z,"7,99 €*","• Acción, Arcade, Aventura",20-02-2020,¡Sé rápido o conviértete en zombi!
A Sound Plan,"4,49 €*","• Arcade, Deportes, Fiesta",20-02-2020,Local Multiplayer ZSport about luring zombies into eating your friends using sound.
Thief Town,"7,49 €*","• Acción, Arcade, Fiesta",20-02-2020,Thief Town es un juego multijugador de sigilo y acción que se desarrolla en el Salvaje Oeste. ¡Juega con tus amigos para lograr la victoria!
No Time to Relax,"12,69 €*","• Fiesta, Tablero",20-02-2020,"¡Hasta 4 jugadores se lo pueden pasar pipa con este juego de simulación de la vida real, ya sea de manera local o en línea!"
KATANA KAMI: A Way of the Samurai Story,"29,99 €*","• Acción, Rol (RPG)",20-02-2020,Redescubre el pasado en KATANA KAMI: A Way of the Samurai Story.
3000th Duel,"12,49 €*","• Acción, Aventura, Plataformas, Rol (RPG)",19-02-2020,3000th Duel es una aventura de acción que ofrece una experiencia de combate acelerada y emocionante.
Warface: Clutch,"0,00 €*","• Acción, Acción en primera persona (FPS)",18-02-2020,Warface: Clutch es un shooter en primera persona contemporáneo con millones de fans en todo el mundo.
Escape First,"4,99 €3,24 €*","• Aventura, Puzle",17-02-2020,"¡“Escape First” es un juego de rompecabezas al estilo ""escape room""!"
Darksiders Genesis,"39,99 €*","• Acción, Aventura",14-02-2020,Explora el épico mundo de Darksiders y siembra el casos con un amigo en el modo cooperativo para dos jugadores.
The Incredible Adventures of Super Panda,"6,99 €*","• Acción, Arcade, Aventura",14-02-2020,A sinister decay has gripped Panda land. Super Panda embarks on an epic quest to find the source of the rot and save his beloved homeland.
Reed Remastered,"4,99 €*","• Acción, Arcade, Plataformas",14-02-2020,¡Recoge cubos para salvar el mundo virtual!
Kitty Maestro,"5,50 €*","• Arcade, Música",14-02-2020,Kitty Maestro is a musically-accurate arcade game set in a city of cats.
