Título,Precio,Categoría,Fecha de lanzamiento,Descripción
PICO PARK 2,"7,49 €*","• Comunicación, Plataformas, Puzle",27-08-2024,¡PICO PARK ha vuelto! ¡Aúna fuerzas en este juego cooperativo de rompecabezas y acción para desde 2 hasta 8 jugadores!
Goat Simulator 3,"29,99 €*","• Acción, Aventura, Simulación",27-08-2024,¡Coge la vida por los cuernos en Goat Simulator 3! Un sandbox con un solo objetivo: sembrar el caos haciendo de cabra.
Peglin,"19,99 €*","• Arcade, Aventura, Otros, Rol (RPG)",27-08-2024,Peglin es un Pachinko Roguelike: lucha contra enemigos recolectando orbes especiales y destruyendo las clavijas para infligir daño.
Animal Tower Battle,"2,99 €*","• Acción, Fiesta, Puzle, Tablero",27-08-2024,"¡Un juego de batallas divertido y fácil de jugar para todos, desde niños hasta adultos, con reglas y controles simples, jugable en línea o fuera de línea!"
Doraemon Dorayaki Shop Story,"20,00 €*","• Aventura, Otros, Rol (RPG), Simulación",27-08-2024,A simulation game where you create a wonderful sweets shop with Doraemon
Q2 HUMANITY,"7,01 €*","• Acción, Comunicación, Fiesta, Puzle",27-08-2024,"This new ""Q"" sequel isn't just about ""drawing,"" but there are ""players"" involved. Additionally, it supports multiplayer for up to four players"
Quack Jump,"3,99 €*","• Arcade, Plataformas, Puzle",26-08-2024,"Jump! Yes, every time you jump there is an action and you activate the puzzles"
Fragrant Story and Papaya's Path,"6,99 €*","• Arcade, Estrategia, Rol (RPG)",26-08-2024,"Smells like trouble! This tactical RPG puts a new spin on the classic genre, with characters from Otosan guided by Rhubarb and Papaya"
Fly Fly,"11,99 €*","• Arcade, Aventura, Otros, Simulación",26-08-2024,Fly Fly es un juego sin fin en el que los jugadores vuelan como un águila.
Shadowblade Knight Symphony,"9,99 €*","• Acción, Lucha, Puzle, Rol (RPG)",25-08-2024,"Embrace the darkness, bend reality, and carve your legend in shadowblade knight symphony."
Panic Ball!,"0,99 €*","• Acción, Arcade, Plataformas, Puzle",24-08-2024,Try not to panic!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Underground Station,"5,55 €*","• Acción, Aventura, Estrategia, Simulación",24-08-2024,"An adventure into the mysterious world of the underground Labour Office begins. Here, money decides everything."
Pool Together Bundle,"8,99 €1,34 €*","• Acción, Deportes, Fiesta",24-08-2024,"Leave it all behind, kick back, and chill in Pool Together Bundle!"
Grand Prix Formula One,"9,99 €*","• Carreras, Deportes",23-08-2024,¡Vive la intensa experiencia de las carreras de Fórmula 1!
Lost in Heart of Chernobyl - Survival,"9,99 €*","• Acción, Aventura, Disparos (Shooter), Simulación",23-08-2024,"Survive the Shadows, Uncover the Truth."
Ecchi Memories,"2,69 €1,69 €*","• Estilo de vida, Fiesta, Otros, Puzle",23-08-2024,Disfruta de una experiencia inolvidable y crea recuerdos ecchi.
PAWfect Cat Mansion,"19,99 €0,99 €*","• Aventura, Educativo, Puzle, Simulación",23-08-2024,Crie um paraíso felino e transforme uma velha mansão em uma casa cheia de gatos adoráveis! Todo mundo adora gatinhos fofos!
Operation: Polygon Storm,"14,99 €*","• Acción, Disparos (Shooter), Estrategia, Lucha",23-08-2024,Un trepidante juego de tira y afloja militar con una microgestión limitada.
Pixel Retro Drift - Arcade Car Racing,"7,99 €*","• Arcade, Carreras, Fiesta, Simulación",23-08-2024,"Rediscover the golden era of arcade games, feel the adrenaline and joy of high-speed 80s racing!"
Thermonuclear,"7,99 €*","• Acción, Aventura, Estrategia",23-08-2024,Tú controlas el arma definitiva.
EGGCONSOLE STAR TRADER PC-8801mkIISR,"5,59 €*","• Aventura, Disparos (Shooter)",22-08-2024,"An ambitious title that combines elements of a shooting game with adventure game features. Set in space, a cool story unfolds around the ""Sealing of the Giant Gods."""
Argol - Kronoss' Castle,"7,99 €*","• Acción, Arcade, Aventura, Plataformas",22-08-2024,"Juego de acción y plataformas, que mezcla atmósferas góticas y mitológicas."
QuietMansion1,"7,49 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter), Rol (RPG)",22-08-2024,Experience the ultimate in immersive terror.
Sky Airplane Racer: Flight & Fight Simulator,"4,99 €2,99 €*","• Acción, Arcade, Disparos (Shooter), Simulación",22-08-2024,"¡Bienvenido al apasionante mundo de las carreras de aviones, donde la velocidad y la estrategia lo son todo!"
Verne - The Shape of Fantasy,"14,99 €*","• Aventura, Puzle",22-08-2024,"Conviértete en Jules Verne y aventúrate en los peligros de Hemera, un fantástico mundo paralelo construido a partir de su propia imaginación."
As Per My Last Email,"5,29 €*","• Acción, Arcade, Estrategia, Simulación",22-08-2024,Unleash your office rage—one swing at a time!
Rise Eterna War,"9,99 €2,49 €*","• Estrategia, Rol (RPG)",22-08-2024,"Rise Eterna War narra la sangrienta historia de Arthbane, el general que lideró la última resistencia para recuperar su patria, Ars Rare, de invasores extranjeros."
Korean Drone Flying Tour Jeju Island-1,"4,99 €4,49 €*","• Arcade, Simulación",22-08-2024,¡Un juego de simulación en el que operas directamente un dron basado en imágenes reales de vuelo del dron!
Ring Sculptors,"14,99 €*","• Acción, Aventura, Puzle, Rol (RPG)",22-08-2024,Una apasionante aventura narrada basada en texto ambientada en un futuro distópico donde tus elecciones realmente importan.
Infinite Seek and Find,"6,99 €*","• Otros, Puzle",22-08-2024,Customize your own hidden object experience - as easy or hard as you want it! Every game is different - combine over 30 different rules or use one of the 3 preset difficulty levels.
Arcade Archives THE NINJA KIDS,"6,99 €*","• Acción, Arcade",22-08-2024,"Not men, not turtles; they’re puppet kids!"
Hentai Girls: Paris Romance,"8,99 €2,99 €*","• Acción, Otros, Puzle, Uso práctico",22-08-2024,¡Conoce a más de 50 atractivas chicas de anime en este rompecabezas relajante!
Run & Jump Guy,"4,99 €*","• Acción, Arcade, Plataformas",22-08-2024,"Embark on an epic pixelated adventure in ""Run & Jump Guy,"" a classic platformer featuring three unique locations: Island, Snowy Forest, and Castle. Face diverse enemies and conquer challenging obstacles as you journey through each level."
Sam & Max: The Complete Trilogy,"45,00 €*","• Aventura, Fiesta, Puzle",22-08-2024,¿Qué es mejor que una temporada de Sam & Max? ¡Tres temporadas de Sam y Max!
Before the Dawn,"3,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",22-08-2024,Zombie!Burst!Upgrade!Run away!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
World War: Fury Wave,"11,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Disparos (Shooter)",22-08-2024,Defend against advancing enemies in a broken tank! Experience the impossible battle on WWII’s front lines. Survive with limited supplies in intense tank warfare!
Colorizing,"6,99 €*","• Educativo, Otros, Puzle, Tablero",22-08-2024,Juego de colorear por números para relajarse
Tales from Toyotoki: Arrival of the Witch,"29,99 €*",• Aventura,22-08-2024,"Hikaru se halla sin suerte ni hogar en una isla desconocida. Mientras huye de víboras y de unos señores cabreados de la asociación de mayores, se encuentra con una bruja en una situación muy parecida."
My Lovely Series,"39,99 €*","• Aventura, Estrategia, Otros, Simulación",21-08-2024,"What would you do to save your loved ones? Befriend, nurture, and murder new companions and lovers alike to gain mastery over the most sinister magics and mend your broken heart!"
My Lovely Empress,"19,99 €*","• Comunicación, Estrategia, Otros, Simulación",21-08-2024,My Lovely Empress es un simulador de gestión de imperio inspirado en la mitología asiática.
Energy Lab,"3,99 €*","• Arcade, Aventura, Plataformas, Puzle",21-08-2024,"ENERGY LAB! In 30 episodes, can you escape this lab?"
White Eternal,"6,49 €*","• Aventura, Estrategia, Rol (RPG)",21-08-2024,There's something hiding in the cold of winter. What made your friend disappear? Snow's begun to fall. Let's just wait a little bit longer.
Mika and the Witch's Mountain,"19,99 €*","• Aventura, Plataformas, Rol (RPG), Simulación",21-08-2024,"Conoce a Mika, una aprendiz de bruja que aún está a prueba. Para poder superar su entrenamiento, tendrá que ayudar a todos los habitantes que viven al pie de la Montaña de la Bruja."
Mangavania 2,"4,99 €*","• Arcade, Plataformas",21-08-2024,Juego de plataformas de acción de la vieja escuela con gráficos de pixel art.
Cyber Mission,"9,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",21-08-2024,¡Ponte en la piel de un cibersoldado y lucha por el futuro de la galaxia en un juego de acción con elementos de shoot'em up y run 'n gun!
Stumble Guys,"0,00 €*","• Acción, Carreras, Fiesta",20-08-2024,ÚNETE A LA FIESTA
Chicken Party: Animal Farm,"4,90 €*","• Aventura, Educativo, Otros",20-08-2024,"Disfruta de esta encantadora novela gráfica ambientada en una granja mágica y animada. La historia sigue las emocionantes aventuras de Clara, una gallina curiosa e inteligente."
Rack and Slay,"5,89 €*","• Arcade, Deportes, Estrategia, Rol (RPG)",19-08-2024,The rogue-like dungeon crawler where you're a billiard ball!
D.C.K.: Dock Chess King,"4,99 €*","• Arcade, Educativo, Entrenamiento, Tablero",18-08-2024,"Become Chess King: Command Your Strategy, Master the Game!"
Ataraxie,"4,99 €*","• Acción, Aventura",18-08-2024,"Forcefully awaken from his eternal sleep, ancient pharaoh Antef fearsomely discovers the horror his kingdom has fallen into. His throne stolen, his cult tarnished, the corruption, started by Apis, will soon be engulfing the world."
Bizarre,"0,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",17-08-2024,Roll up and take the shot!
Exit Station 7,"2,99 €*","• Aventura, Puzle, Simulación",17-08-2024,¿Podrás resolver los desafíos de anomalías antes de que se acabe el tiempo?
Murder Is Game Over: Streaming Death,"4,99 €*",• Aventura,16-08-2024,Investiga un desconcertante misterio junto a tu perro
Rewind or Die,"11,99 €8,39 €*","• Acción, Aventura",16-08-2024,"Repón las estanterías, despacha a los clientes, ¡Y CORRE POR TU VIDA!"
Cooking,"11,99 €*","• Arcade, Educativo, Estilo de vida, Simulación",16-08-2024,"Dirige el mejor restaurante en medio de la ciudad, completa pedidos, aprende nuevas recetas y mejora tus habilidades culinarias."
Farewell North,"23,99 €*","• Aventura, Otros, Plataformas, Puzle",16-08-2024,Restaura el color de las islas desoladas de Farewell North en un viaje atmosférico en el que manejarás a un border collie en una aventura junto a su ama humana
Elrentaros Wanderings,"39,99 €*","• Acción, Rol (RPG)",16-08-2024,"¡Llega una nueva aventura fantástica! Presentamos Elrentaros Wanderings, un RPG de acción completamente nuevo."
Castaway,"7,99 €*","• Acción, Aventura, Puzle",16-08-2024,¡Un juego de acción y aventuras corto y encantador!
Dadish Collection,"13,95 €*","• Acción, Arcade, Aventura, Plataformas",16-08-2024,¡Tres grandes juegos en uno!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Mute Crimson DX,"14,79 €*","• Acción, Arcade, Aventura, Plataformas",16-08-2024,¡Mute Crimson DX es un juego de plataformas de precisión lleno de acción en el que guías a Ninja en su búsqueda para superar grandes males!
Turn to Mine,"9,99 €*","• Estrategia, Puzle, Tablero",16-08-2024,Rompecabezas temáticos del espacio con elementos de estrategia en tiempo real
Parking Jam,"4,99 €0,99 €*","• Arcade, Otros, Puzle",16-08-2024,¿Puedes sacar tu coche de un aparcamiento atascado? ¡Averigüémoslo!
Thief Puzzle,"4,99 €0,99 €*","• Aventura, Otros, Puzle",16-08-2024,¡Roba hasta llegar a lo más alto y conviértete en el rey de los ladrones!
Lunar Nightmare,"3,99 €*","• Acción, Acción en primera persona (FPS), Aventura, Puzle",16-08-2024,Lunar Nightmare es un thriller de ciencia ficción de inspiración retro ambientado en una base lunar abandonada...
Cup Killer - Sandbox Game,"6,99 €*","• Acción, Arcade, Entrenamiento, Lucha",16-08-2024,Transform every object into a weapon master the art of warfare and rise to victory in Cup Killer!
The Sirena Expedition,"5,89 €*","• Aventura, Plataformas, Puzle",16-08-2024,The Sirena Expedition is a short retro-style horror-platformer in which you explore a mysterious underwater facility.
Aery - Ancient Empires,"9,99 €*","• Aventura, Otros, Simulación",15-08-2024,Juegas como un pequeño espíritu parecido a un pájaro que observa cómo evolucionan las civilizaciones antiguas.
I'm Your Pet - 束縛彼女とペットな僕 -,"15,90 €*","• Aventura, Simulación",15-08-2024,Wouldn't anyone be happy to have a girlfriend who makes them lunch and comes to pick them up every morning?
Magical Delicacy,"24,99 €*",• Aventura,15-08-2024,"Aprende nuevas formas de viajar, descubre secretos y sorpréndete en un mundo mágico y especial."
Minami Lane,"4,99 €*","• Estrategia, Otros, Puzle, Simulación",15-08-2024,Crea tu propia calle en este sencillo y acogedor simulador de gestión.
Banana Tap,"0,99 €*",• Otros,15-08-2024,"fun and addictive game, your goal is to tap on various unique and advanced types of bananas"
Overboss,"14,99 €3,74 €*","• Estrategia, Tablero",15-08-2024,¡Ya ha llegado la hora para salir del inframundo y conquistar el mundo!
Ultimate Fishing Supermarket Simulator 3D,"7,99 €*","• Acción, Simulación",15-08-2024,Are you ready to build your fishing supermarket empire?
Arcade Tanks World: Tank Battle Simulator,"4,99 €2,99 €*","• Acción, Arcade, Estrategia, Simulación",15-08-2024,"¡Bienvenido al mundo arcade de los tanques de batalla! ¡Métete en el tanque, ve al campo de batalla y completa todas las misiones de combate!"
Amazing Drawing: Coloring Book Simulator,"4,99 €2,99 €*","• Educativo, Puzle, Tablero",15-08-2024,"¡Estás inmerso en un mundo de creatividad y autoexpresión, donde todos pueden convertirse en verdaderos artistas en el simulador de libros para colorear!"
Cybermania Parkour Uprising,"12,99 €*","• Acción, Simulación",15-08-2024,Are you ready to rise above and become the ultimate parkour champion?
Tiles Match,"3,99 €*","• Arcade, Estrategia, Puzle, Tablero",15-08-2024,"¡Diversión de rompecabezas simple, combina tres fichas para despejar la fila!"
Arcade Archives KNUCKLE HEADS,"6,99 €*","• Arcade, Lucha",15-08-2024,Serious competition is here.
Anime Girls: Lady Liberty,"8,99 €2,99 €*","• Acción, Otros, Puzle, Uso práctico",15-08-2024,¡Conoce a más de 50 atractivas chicas de anime en este rompecabezas relajante!
Model Style: Dress Up!,"3,99 €*","• Estilo de vida, Simulación",15-08-2024,"Diseña looks fabulosos con vestidos, peinados y accesorios. ¡Captura tus creaciones, personaliza tus modelos y deslumbrante en cada desfile!"
